Latitude,Longitude,Street Address,Suburb,Postcode,Region,Bedrooms,Bathrooms,Parking Spaces,Property Type,Price,Listing Id,Title,Date Sold,Modified Date
-37.75657,144.85528,34 Mountain View Avenue,Avondale Heights,3034,north_west_melbourne,3,1,1,house,"$730,000 ",129461598,What A Great Start,2018/10/27,2018/10/31 обнГ 01:55:38
-37.77999,144.80272,44 Maxweld Street,Ardeer,3022,western_melbourne,3,1,2,house,"$730,000 ",129423486,Modern classic ╗C Stunning renovation.,2018/10/27,2018/10/29 ионГ 02:00:22
-37.89604,145.15249,6 Wilkinson Place,Glen Waverley,3150,eastern_melbourne,3,2,1,house,"$730,000 ",129434666,LAKE FRONT AND LOW MAINTENANCE,2018/10/27,2018/10/29 ионГ 02:00:22
-37.84186,145.12255,14 Boardman Close,Box Hill South,3128,inner_east_melbourne,2,1,2,unit,"$730,000 ",129434302,Charming retreat in blissful parkside neighbourhood,2018/10/27,2018/11/4 обнГ 04:38:41
-37.75408,144.7809,30 Spinifex Street,Cairnlea,3023,western_melbourne,4,2,2,house,"$725,000 ",129503778,Family home with very large family room only steps away from Brimbank Shopping Centre,2018/10/27,2018/11/3 обнГ 01:55:46
-37.79471,144.86755,3/30 Palmerston Street,West Footscray,3012,western_melbourne,2,2,1,townhouse,"$720,000 ",129415102,Palm of Palmerston,2018/10/27,2018/10/30 ионГ 02:03:55
-38.12206,144.35445,9 St David Street,Rippleside,3215,bellarine_peninsula,3,1,4,house,"$720,000 ",129428790,Classic Victorian in Tightly Held Bay Side Location!,2018/10/27,2018/10/30 ионГ 02:00:26
-37.72635,144.79635,16 Carbine Way,Keilor Downs,3038,north_west_melbourne,5,3,4,house,"$716,000 ",129440990,An Exceptional Family Environment of Space & Functionality,2018/10/27,2018/10/29 ионГ 02:00:23
-37.70837,145.08346,100 Watsonia Road,Watsonia,3087,melbourne___northern_region,4,2,1,house,"$715,000 ",129461726,Prime Location/Wealth of options!,2018/10/27,2018/10/31 обнГ 01:55:38
-37.81899,145.20916,1/1 Purches Street,Mitcham,3132,eastern_melbourne,3,1,2,house,"$713,000 ",129401062,A graceful and inviting garden delight,2018/10/27,2018/10/28 ионГ 02:00:13
-37.70702,145.05456,14  Norfolk Crescent,Bundoora,3083,melbourne___northern_region,3,1,2,house,"$712,500 ",129441858,Prime Position And Virtually Brand New,2018/10/27,2018/10/29 ионГ 02:00:23
-37.7846,144.79918,6 Fern Street,Sunshine West,3020,north_west_melbourne,3,1,2,house,"$710,000 ",129405510,A fantastic lifestyle opportunity.,2018/10/27,2018/10/29 ионГ 02:00:21
-37.9855,145.09476,1  Temora Street,Mordialloc,3195,bayside,3,1,3,house,"$706,000 ",129041110,So Much Potential on 587m2 of Land,2018/10/27,2018/10/31 ионГ 02:00:19
-37.7079,145.10037,180A Henry Street,Greensborough,3088,melbourne___northern_region,3,2,1,house,"$705,000 ",129439942,Easy Living. First Class Lifestyle,2018/10/27,2018/10/29 ионГ 02:00:22
-37.65806,145.04893,11 Ross Court,Mill Park,3082,melbourne___northern_region,4,2,2,house,"$705,000 ",129431838,"SOLD $705,000 BY STEVE GRUEVSKI 0402 941 954",2018/10/27,2018/10/29 ионГ 02:00:22
-37.68214,145.06263,40 Ebony Drive,Bundoora,3083,melbourne___northern_region,3,2,3,house,"$700,000 ",129457286,"SOLD $700,000 BY NICK RISTEVSKI",2018/10/27,2018/10/31 ионГ 02:00:25
-38.17053,144.41572,8-14 Hunter Street,Moolap,3224,null,4,2,6,house,"$700,000 ",129453398,4 bedroom house,2018/10/27,2018/10/30 ионГ 03:12:08
-37.73738,145.04401,263 Oriel Road,Heidelberg West,3081,melbourne___northern_region,3,1,0,house,"$700,000 ",129458030,Attractive 633 sqm approx. Zone 1 allotment,2018/10/27,2018/10/31 обнГ 01:55:38
-37.59867,144.90713,6 Dickens Street,Craigieburn,3064,melbourne___northern_region,4,2,2,house,"$697,000 ",129422410,Fully-Optioned Family Entertainer in Exclusive Mt Aitken,2018/10/27,2018/10/29 ионГ 02:00:21
-37.7369,145.04602,28 Setani Crescent,Heidelberg West,3081,melbourne___northern_region,3,1,2,house,"$692,500 ",129480422,Significant prospects with a 3 bedroom family residence on a striking 607sqm allotment,2018/10/27,2018/11/2 ионГ 02:00:25
-38.0768,145.33026,11 Rossiter Retreat,Cranbourne North,3977,south_east_melbourne,3,2,2,house,"$691,000 ",129519714,"SOLD AT AUCTION FOR $691,000 BY TEAM RAGHU",2018/10/27,2018/11/5 обнГ 01:55:29
-37.70154,144.96971,19 Hudson Street,Fawkner,3060,melbourne___northern_region,2,1,4,house,"$688,000 ",129437674,"Location, size and lifestyle to match!",2018/10/27,2018/10/30 ионГ 02:00:27
-37.72218,144.94036,2/232 Cumberland Road,Pascoe Vale,3044,melbourne___northern_region,3,1,1,townhouse,"$686,000 ",129457742,Exciting entertaining awaits.,2018/10/27,2018/11/1 ионГ 06:41:58
-38.14238,144.2966,275 Hamilton Highway,Fyansford,3218,south_western_region,3,1,3,house,"$685,000 ",129461370,High Exposure Industrial Site,2018/10/27,2018/10/31 обнГ 01:55:38
-37.6755,145.06473,17 Blamey Avenue,Mill Park,3082,melbourne___northern_region,4,1,2,house,"$685,000 ",129453622,Maximise the Potential!,2018/10/27,2018/10/31 ионГ 02:00:25
-37.95208,145.02808,4/18 Marshall Avenue,Highett,3190,bayside,2,1,2,unit,"$685,000 ",129474098,"Sweet, Easy-Care Living!",2018/10/27,2018/11/1 обнГ 01:55:52
-38.00716,145.32524,12 Wintersun Road,Berwick,3806,south_east_melbourne,4,2,2,house,"$680,000 ",129373158,Gleaming Stunner in an Enviable Berwick Locale!,2018/10/27,2018/11/3 обнГ 02:09:01
-37.69767,145.04824,8  Hill View Court,Bundoora,3083,melbourne___northern_region,3,2,2,house,"$680,000 ",129442242,Soak up the sun in peaceful locale!,2018/10/27,2018/10/29 ионГ 02:00:23
-38.15568,144.56842,209-211 Country Club Drive,Clifton Springs,3222,bellarine_peninsula,4,2,2,house,"$670,000 ",129463086,2 SEPARATE TITLES...1200+m2...Golf Course Access!!!,2018/10/27,2018/10/31 обнГ 01:55:41
-37.83569,145.06986,8/28 Stodart Street,Camberwell,3124,inner_east_melbourne,2,1,1,unit,"$670,000 ",129476222,Original Pride in Idyllic Serenity,2018/10/27,2018/11/2 ионГ 02:00:25
-37.78979,145.2929,4/205 Dorset Road,Croydon,3136,eastern_melbourne,3,1,1,unit,"$670,000 ",129481214,Captures the country heart.,2018/10/27,2018/11/2 обнГ 01:55:31
-38.00075,145.09728,13/117A McDonald Street,Mordialloc,3195,bayside,2,1,1,unit,"$665,000 ",129620930,The ultimate easy single-level lifestyle.,2018/10/27,2018/11/2 ионГ 02:00:27
-38.13874,144.3299,121 Minerva Road,Herne Hill,3218,bellarine_peninsula,3,2,2,house,"$661,000 ",129488606,The Perfect Renovator - Sought After Suburb ╗C Who Will Get The Keys?,2018/10/27,2018/11/2 обнГ 01:55:45
-37.93258,145.02757,4/290 South Road,Hampton East,3188,bayside,2,1,2,unit,"$653,000 ",129485650,Live or Invest with a Bayside Address,2018/10/27,2018/11/2 обнГ 01:55:39
-37.67955,145.00481,65 Main Street,Thomastown,3074,melbourne___northern_region,3,1,3,house,"$652,000 ",129501758,"Classic Style, First Class Location!",2018/10/27,2018/11/3 обнГ 01:55:43
-37.56147,143.84161,11 Ripon Street South,Ballarat Central,3350,western_region,3,1,2,house,"$650,000 ",129508294,Centrally located Victorian,2018/10/27,2018/11/4 обнГ 01:55:30
-37.8627,145.01411,G05/1 Wilks Street,Caulfield North,3161,inner_east_melbourne,2,1,1,apartment,"$650,000 ",129456534,A permanent holiday feeling,2018/10/27,2018/10/31 обнГ 01:55:29
-37.63794,145.0771,116 The Great Eastern Way,South Morang,3752,melbourne___northern_region,4,2,2,house,"$650,000 ",129476602,Spacious Family Living √ Minutes from Westfield & Train,2018/10/27,2018/11/1 обнГ 01:56:00
-37.75134,144.82453,15 Carawah Retreat,St Albans,3021,north_west_melbourne,4,2,4,house,"$645,000 ",129375350,Immaculate Brick Beauty - The Perfect Family Home,2018/10/27,2018/11/4 обнГ 02:07:35
-37.87941,144.7773,3 Shields Court,Altona Meadows,3028,south_west_melbourne,3,2,4,house,"$642,500 ",129382006,Fuss-free family living!,2018/10/27,2018/11/4 обнГ 02:08:47
-37.71657,144.91938,666 Pascoe Vale Road,Oak Park,3046,melbourne___northern_region,3,2,1,house,"$641,850 ",129422854,SOLD by Team Claudio,2018/10/27,2018/10/29 ионГ 02:00:21
-37.69464,144.78448,21 Honeyeater Crescent,Taylors Lakes,3038,north_west_melbourne,4,2,2,house,"$641,000 ",129432238,Great Value In A Great Location Situated On 697m2! .,2018/10/27,2018/10/30 ионГ 02:00:27
-37.66065,145.06758,7 Giles Court,Mill Park,3082,melbourne___northern_region,4,2,2,house,"$641,000 ",129488734,Renovated to Perfection - Move Straight In,2018/10/27,2018/11/2 обнГ 01:55:45
-37.9587,145.13519,3/18 Hayden Road,Clayton South,3169,south_east_melbourne,4,2,2,unit,"$640,001 ",129437826,Renovated Brick Home on 400sqm,2018/10/27,2018/10/30 ионГ 02:00:27
-37.76868,145.28768,1/6 Humber Road,Croydon North,3136,eastern_melbourne,3,2,2,unit,"$638,000 ",129141974,Low maintenance lifestyle!,2018/10/27,2018/11/5 обнГ 01:59:36
-37.79915,144.81073,6 Hyett Court,Sunshine West,3020,north_west_melbourne,3,1,4,house,"$631,000 ",129462726,"Attractively Priced, Stratigically Positioned",2018/10/27,2018/10/31 обнГ 01:55:41
-37.93121,145.03109,11/12 Gleniffer Avenue,Brighton East,3187,bayside,2,2,1,apartment,"$630,000 ",129617778,Elevated Style with a Highly-Sought Address,2018/10/27,2018/11/1 обнГ 01:56:20
-37.98509,145.24418,26 Kathryn Street,Doveton,3177,south_east_melbourne,3,1,5,house,"$625,000 ",129519718,"SOLD AT AUCTION FOR $625,000 BY TEAM RAGHU",2018/10/27,2018/11/5 обнГ 01:55:29
-38.38646,144.84636,71 Booran Parade,Tootgarook,3941,mornington_peninsula,4,2,2,house,"$625,000 ",129427898,Home is where the heart is,2018/10/27,2018/10/29 ионГ 02:00:22
-38.13808,145.13308,2/12B Tower Avenue,Frankston,3199,mornington_peninsula,3,2,2,townhouse,"$625,000 ",129472302,"Space, Style & A Superb Location",2018/10/27,2018/11/5 ионГ 03:36:20
-37.85562,145.15183,3/371 Blackburn Road,Burwood East,3151,eastern_melbourne,2,1,1,unit,"$622,500 ",129438954,Bright Unit in Brilliant Location,2018/10/27,2018/10/30 ионГ 02:00:27
-38.11909,144.32098,104 Tahara Street,Hamlyn Heights,3215,null,3,2,2,house,"$620,000 ",129452982,Quality home in family friendly area,2018/10/27,2018/10/29 обнГ 01:55:22
-38.12321,144.32151,61 Drysdale Avenue,Hamlyn Heights,3215,null,3,2,3,house,"$620,000 ",129461434,A Family Treasure In Hamlyn Heights!,2018/10/27,2018/10/31 обнГ 01:55:38
-37.92148,145.23074,1/43 Deschamp Crescent,Rowville,3178,eastern_melbourne,2,2,1,unit,"$620,000 ",129503250,A STUNNING NEW TOWNHOUSE SUITED TO A BUSY LFIESTYLE,2018/10/27,2018/11/3 обнГ 01:55:46
-37.88921,145.06622,15/51 Murrumbeena Road,Murrumbeena,3163,bayside,2,1,2,apartment,"$620,000 ",129456482,"Space, style, location & a magnificent entertaining terrace",2018/10/27,2018/10/31 ионГ 01:09:32
-37.82469,145.0066,306/71 Canterbury Street,Richmond,3121,inner_east_melbourne,2,1,1,apartment,"$620,000 ",129479458,Brand-New Light-Filled Luxury With Sweeping City Views,2018/10/27,2018/11/2 обнГ 01:55:28
-37.83596,144.97385,1506/1 Queens Road,Melbourne,3004,null,2,1,1,apartment,"$616,000 ",129459830,Incredible Private Terrace with Albert Park Lake Views,2018/10/27,2018/10/31 обнГ 01:55:35
-37.67568,145.05178,8 Norwood Road,Mill Park,3082,melbourne___northern_region,3,1,4,house,"$615,000 ",129442914,"SOLD $615,000...At Auction",2018/10/27,2018/10/31 ионГ 02:00:25
-37.86446,145.27786,19 Stonehaven Avenue,Boronia,3155,eastern_melbourne,4,2,2,house,"$615,000 ",129491126,Spacious Living with Style,2018/10/27,2018/11/3 ионГ 02:00:19
-38.3569,144.93117,78 Flinders Street,McCrae,3938,mornington_peninsula,5,2,0,house,"$612,000 ",129503038,SOLD BY ADAM ALEXANDER,2018/10/27,2018/11/3 обнГ 01:55:45
-37.86951,144.97719,10/13-15 Spenser  Street,St Kilda,3182,inner_east_melbourne,2,1,1,apartment,"$611,000 ",129485070,"So Perfect, So Big and So Much Fun",2018/10/27,2018/11/2 обнГ 01:55:38
-38.00309,145.32041,2 Estella Court,Narre Warren,3805,south_east_melbourne,3,2,4,house,"$610,500 ",129588978,Seize this opportunity now,2018/10/27,2018/11/3 ионГ 02:00:20
-37.82873,145.03681,6/125 Riversdale Road,Hawthorn,3122,inner_east_melbourne,2,1,1,apartment,"$609,000 ",129425834,Location and Lifestyle ╗C The Perfect Match!,2018/10/27,2018/10/30 ионГ 02:00:26
-37.71496,145.15141,2/107 Bible Street,Eltham,3095,eastern_melbourne,2,1,1,unit,"$607,000 ",129439990,"Warm, Inviting And Sure To Impress!",2018/10/27,2018/10/29 ионГ 02:00:22
-37.8138,145.15632,16/160 Surrey Road,Blackburn,3130,inner_east_melbourne,2,1,1,unit,"$606,500 ",129516206,Contemporary Single-Level Convenience,2018/10/27,2018/11/4 обнГ 01:55:44
-37.74178,145.00424,2/14 Dalgety Street,Preston,3072,melbourne___northern_region,2,1,1,unit,"$603,500 ",129464570,A Truly Fabulous Find,2018/10/27,2018/11/1 обнГ 01:55:30
-37.88911,145.06094,201/16 Tranmere Avenue,Carnegie,3163,bayside,2,2,1,apartment,"$602,500 ",129433554,"Bursting with sun, style & space ",2018/10/27,2018/10/28 ионГ 02:00:13
-37.5758,144.92927,16 Scarborough Terrace,Craigieburn,3064,melbourne___northern_region,3,2,2,house,"$600,000 ",129312634,Ex Display Large Family Home in Mt Ridley,2018/10/27,2018/10/29 ионГ 02:00:19
-37.64117,145.08273,31 Koonunga Crescent,South Morang,3752,melbourne___northern_region,3,2,2,house,"$595,000 ",129587490,Exceptional Lifestyle Experience - Offers Close: Monday 12th November at 7pm,2018/10/27,2018/11/1 ионГ 05:58:41
-37.92241,145.12274,2/5 Rose Street,Clayton,3168,south_east_melbourne,2,1,1,unit,"$595,000 ",129437850,IN A MOST SOUGHT AFTER LOCATION,2018/10/27,2018/10/30 ионГ 02:00:27
-37.68314,144.99518,49 Pinewood Drive,Thomastown,3074,melbourne___northern_region,3,1,5,house,"$593,000 ",129477366,Instant appeal in prime location!,2018/10/27,2018/11/1 обнГ 01:56:02
-37.72545,144.77349,8 Chaucer Close,Delahey,3037,north_west_melbourne,3,2,2,house,"$592,000 ",129414430,Lucky Number 8,2018/10/27,2018/10/30 ионГ 02:00:26
-37.83556,144.94232,12/334 Princes Street,Port Melbourne,3207,melbourne_city___greater_region,2,1,1,apartment,"$591,000 ",129467566,"TOP FLOOR ORIGINAL 70'S STYLE ""ABERNATHY COURT"" APARTMENT",2018/10/27,2018/11/1 обнГ 01:55:37
-37.88113,144.98028,5/113 Addison Street,Elwood,3184,inner_east_melbourne,2,1,1,apartment,"$590,000 ",129465586,"Top Floor, Top Position",2018/10/27,2018/11/1 обнГ 01:55:32
-38.3704,144.85906,18 Barry Street,Tootgarook,3941,mornington_peninsula,4,2,1,house,"$590,000 ",129461686,SOLD BY GRANT MCCONNELL,2018/10/27,2018/10/31 обнГ 01:55:38
-37.71956,145.08366,19 Yallambie Road,Macleod,3085,melbourne___northern_region,3,1,2,house,"$590,000 ",129319374,CALLING ALL FIRST HOME BUYERS AND INVESTORS!,2018/10/27,2018/10/28 обнГ 02:05:21
-38.38529,144.84394,35 Curran Way,Tootgarook,3941,mornington_peninsula,3,1,3,house,"$590,000 ",129431846,THE DECK IS CALLING!,2018/10/27,2018/10/31 ионГ 02:00:25
-37.80422,145.24779,1A Kemps Street,Ringwood East,3135,eastern_melbourne,2,1,2,unit,"$588,000 ",129431966,Single-Level Perfection,2018/10/27,2018/10/28 ионГ 02:00:13
-38.18557,144.32601,52 Nagle Drive,Belmont,3216,bellarine_peninsula,4,2,1,house,"$586,000 ",129460010,Convenient Locale Accommodation Plus!,2018/10/27,2018/10/31 обнГ 01:55:35
-38.13873,145.13067,35 Petrie Street,Frankston,3199,mornington_peninsula,2,1,2,house,"$575,000 ",129559754,Unlimited Future Potential,2018/10/27,2018/10/30 ионГ 06:15:25
-38.20841,144.31945,15 Rubens Court,Grovedale,3216,bellarine_peninsula,3,2,3,house,"$575,000 ",129465042,Room to Grow or Subdivide (STCA) on approx 994sqm.,2018/10/27,2018/11/1 обнГ 01:55:31
-37.74723,145.06991,21/77-81 St James Road,Rosanna,3084,melbourne___northern_region,2,1,1,unit,"$566,500 ",129510846,Ideal Single Level Living,2018/10/27,2018/11/4 обнГ 01:55:35
-37.71071,145.02242,3/21 Crookston Road,Reservoir,3073,melbourne___northern_region,2,1,2,villa,"$565,000 ",129490550,Exceeding expectations,2018/10/27,2018/11/2 обнГ 01:55:49
-38.18771,144.33635,2 Olwen Avenue,Belmont,3216,bellarine_peninsula,3,2,2,house,"$560,000 ",129473838,Modern and low maintenance in a premium pocket,2018/10/27,2018/11/1 обнГ 01:55:51
-37.82351,145.01196,3/2-4 Bendigo Street,Richmond,3121,inner_east_melbourne,2,1,1,apartment,"$560,000 ",129486510,Spacious & secluded with river-side lifestyle rewards,2018/10/27,2018/11/2 обнГ 01:55:41
-38.10842,145.14962,13 Carrington Avenue,Seaford,3198,mornington_peninsula,3,1,1,house,"$555,000 ",129475546,UNDER OFFER,2018/10/27,2018/11/1 обнГ 01:55:57
-37.65178,145.04995,10 Heritage Drive,Mill Park,3082,melbourne___northern_region,3,1,1,house,"$551,500 ",129488078,Desirable Living on 643sqm land,2018/10/27,2018/11/2 обнГ 01:55:45
-37.78175,144.93342,9/190 Mt Alexander Road,Travancore,3032,north_west_melbourne,2,2,1,apartment,"$551,000 ",129442754,"SOLD $551,000... At Auction",2018/10/27,2018/10/29 ионГ 02:00:23
-37.73312,144.82456,62 Driscolls Road,Kealba,3021,north_west_melbourne,3,2,1,house,"$547,000 ",129539578,Position and potential ╗C its all here,2018/10/27,2018/11/5 ионГ 05:15:25
-37.71351,145.01969,1/54 Lane Crescent,Reservoir,3073,melbourne___northern_region,2,1,1,house,"$545,000 ",128734042,Low Maintenance Living with Stylish flair on 257sqm approx.,2018/10/27,2018/11/4 обнГ 01:55:41
-37.66764,145.03573,196 Darebin Drive,Lalor,3075,melbourne___northern_region,4,2,2,house,"$545,000 ",129424166,DUAL LIVING OR TWO INCOMES HERE!,2018/10/27,2018/10/30 ионГ 02:00:26
-37.71355,144.95076,14 Tristan Court,Hadfield,3046,melbourne___northern_region,3,1,2,house,"$545,000 ",129488738,Picture Perfect,2018/10/27,2018/11/2 обнГ 01:55:45
-37.66235,144.99114,9 Pontoon Street,Lalor,3075,melbourne___northern_region,3,2,2,house,"$540,000 ",129465674,Exciting & Stylish in a great location!,2018/10/27,2018/11/1 обнГ 01:55:32
-37.65149,145.02838,1/31 Wedge Street,Epping,3076,melbourne___northern_region,3,2,2,unit,"$532,000 ",129436050,"Location, Location!",2018/10/27,2018/10/31 ионГ 02:00:25
-37.82455,144.96287,231/88 Kavanagh Street,Southbank,3006,melbourne_city___greater_region,2,1,1,apartment,"$530,000 ",129406422,Luxury Southbank Entertainer Reveals Surprising Space,2018/10/27,2018/10/29 ионГ 02:00:21
-37.61713,145.10235,42 Donnelly Circuit,South Morang,3752,melbourne___northern_region,3,2,2,house,"$530,000 ",129487378,The ideal first home or Investment!!,2018/10/27,2018/11/2 обнГ 01:55:42
-37.7119,144.91425,3/21 Stanley Street,Glenroy,3046,melbourne___northern_region,2,1,1,townhouse,"$527,150 ",129450186,"Near new townhouse, exemplary location",2018/10/27,2018/10/28 обнГ 01:55:42
-37.67022,144.90676,6 Alvie Court,Westmeadows,3049,melbourne___northern_region,3,1,1,house,"$520,000 ",129459202,"SOLD for $520,000!",2018/10/27,2018/10/31 обнГ 01:55:34
-37.58858,144.7012,12 Higgs Circuit,Sunbury,3429,western_region,3,2,2,house,"$520,000 ",129577954,Low maintenance living at its best!,2018/10/27,2018/10/27 обнГ 01:56:01
-37.8573,144.99857,7/11 Lewisham Road,Prahran,3181,inner_east_melbourne,2,1,1,apartment,"$520,000 ",129510962,88SQM* OF IRRESISTIBLE LIFESTYLE APPEAL,2018/10/27,2018/11/4 обнГ 01:55:35
-38.15735,144.38488,3 Walter Street,East Geelong,3219,bellarine_peninsula,2,1,2,house,"$516,000 ",129459686,Lifestyle Opportunity in Geelong's Leafy East,2018/10/27,2018/10/31 обнГ 01:55:35
-38.36353,144.90859,150 Jetty Road,Rosebud,3939,mornington_peninsula,3,2,3,house,"$512,500 ",129415442,SOLD BY PHIL DOWN & DINO FRANCESE,2018/10/27,2018/10/30 ионГ 02:00:26
-37.6068,145.09354,19 Eaglehawk Drive,Mernda,3754,melbourne___northern_region,3,2,2,townhouse,"$510,000 ",129306534,A Place Where Your Search Ends and Dreams Begin!,2018/10/27,2018/11/3 ионГ 02:00:16
-37.88506,145.0552,1/39 Rosstown Road,Carnegie,3163,bayside,2,1,1,apartment,"$510,000 ",129498270,Urban Style Chic in Courtyard Seclusion,2018/10/27,2018/11/3 обнГ 01:55:36
-37.87211,144.98683,6/24 Tennyson Street,Elwood,3184,inner_east_melbourne,2,1,1,apartment,"$506,000 ",129483902,A modern spin on Deco charm,2018/10/27,2018/11/2 обнГ 01:55:36
-37.67853,144.99967,116 Main Street,Thomastown,3074,melbourne___northern_region,3,1,4,house,"$500,000 ",129426678,Golden opportunity in a  Premium Location,2018/10/27,2018/10/31 ионГ 02:00:24
-37.69679,144.76036,67 Delbridge Drive,Sydenham,3037,north_west_melbourne,3,2,1,house,"$498,000 ",129432438,What a Perfect Start!,2018/10/27,2018/10/30 ионГ 02:00:27
-38.07626,145.4519,23 Warbler Street,Pakenham,3810,south_east_melbourne,4,2,2,house,"$495,000 ",128488726,WRAPPED UP IN WARBLER,2018/10/27,2018/10/29 ионГ 02:00:12
-37.73696,144.96335,8/1 Kaye Court,Coburg,3058,melbourne___northern_region,2,1,1,apartment,"$495,000 ",129313054,Priced to Sell - Fully Furnished,2018/10/27,2018/10/28 обнГ 02:05:21
-37.63177,145.01981,18 Great Brome Avenue,Epping,3076,melbourne___northern_region,3,2,2,townhouse,"$491,000 ",129424174,Ticks All The Boxes,2018/10/27,2018/10/29 ионГ 02:00:22
-37.90859,144.65946,43 Church Street,Werribee,3030,south_west_melbourne,4,2,1,house,"$485,000 ",129461566,South Side potential walking distance to Werribee Secondary,2018/10/27,2018/10/31 обнГ 01:55:38
-37.72247,144.94286,3/36 Warwick Road,Pascoe Vale,3044,melbourne___northern_region,2,1,1,unit,"$485,000 ",129535234,Retro Villa with Renovation Perfection,2018/10/27,2018/10/30 ионГ 02:00:30
-37.64518,145.03663,30 McDonalds Road,Epping,3076,melbourne___northern_region,3,1,4,house,"$485,000 ",129474806,Affordable Option in a Central Location,2018/10/27,2018/11/1 обнГ 01:55:54
-37.76775,144.98954,1/116 Arthurton Road,Northcote,3070,melbourne___northern_region,2,1,1,unit,"$485,000 ",129483458,Stylish Entry or Exceptional Investment!,2018/10/27,2018/11/2 обнГ 01:55:35
-37.75598,144.91911,6/7 Willow Street,Essendon,3040,melbourne___northern_region,2,1,1,apartment,"$480,000 ",129457034,Expand Your Essendon Empire,2018/10/27,2018/10/31 обнГ 01:55:30
-37.81157,144.95162,308/58 Jeffcott Street,West Melbourne,3003,melbourne_city___greater_region,1,1,1,apartment,"$480,000 ",129483958,AMAZING INDOOR/OUTDOOR SPACE WITH INNER-CITY EASE,2018/10/27,2018/11/2 обнГ 01:55:36
-37.5683,143.84954,309 Raglan Street South,Ballarat Central,3350,western_region,3,1,1,house,"$480,000 ",129464430,Central City Lifestyle,2018/10/27,2018/11/2 ионГ 02:00:25
-37.94204,145.14501,2/10 Burden,Springvale,3171,south_east_melbourne,2,1,0,unit,"$475,000 ",129295302,PRACTICAL MODERN LIFESTYLE,2018/10/27,2018/10/27 ионГ 02:00:14
-37.84273,145.00076,15/48 Cromwell Road,South Yarra,3141,inner_east_melbourne,1,1,1,apartment,"$472,500 ",129480658,An Apartment That Ticks All The Boxes!,2018/10/27,2018/11/2 обнГ 01:55:30
-38.05179,145.1253,3/68 Sherwood Avenue,Chelsea,3196,mornington_peninsula,2,1,1,unit,"$470,000 ",129490446,"Convenient, easy-care single level living!",2018/10/27,2018/11/2 обнГ 01:55:49
-38.14987,144.57956,9 Taronga Court,Clifton Springs,3222,bellarine_peninsula,4,1,0,house,"$466,500 ",129441274,Canadian Haven,2018/10/27,2018/10/31 ионГ 02:00:25
-38.06723,145.49979,192 Racecourse Road North,Pakenham,3810,south_east_melbourne,3,2,2,house,"$456,500 ",129254462,Race this Way!!  OPEN ON SATURDAY 13TH OCT IS CANCELLED,2018/10/27,2018/10/27 ионГ 02:00:14
-38.12184,144.34436,159 Victoria Street,North Geelong,3215,bellarine_peninsula,4,1,1,house,"$455,000 ",129269662,4 bedroom house,2018/10/27,2018/10/30 ионГ 03:13:09
-37.85192,145.00197,3/22 Trinian Street,Prahran,3181,inner_east_melbourne,1,1,1,apartment,"$452,500 ",129487578,Courtyard apartment in the heart of Prahran!,2018/10/27,2018/11/2 обнГ 01:55:43
-37.70731,144.91407,2/17 Gladstone Parade,Glenroy,3046,melbourne___northern_region,2,1,1,unit,"$451,700 ",129506482,A winning combination,2018/10/27,2018/11/3 обнГ 01:55:52
-37.67715,145.05721,1/215 Betula Avenue,Mill Park,3082,melbourne___northern_region,3,1,1,house,"$451,000 ",129460758,"SOLD $451,000 BY NICK PETROVSKI 0412 838 020",2018/10/27,2018/10/31 обнГ 01:55:36
-37.73709,144.99864,121/388 Murray Road,Preston,3072,melbourne___northern_region,2,2,1,apartment,"$440,500 ",129474782,Stylish Apartment Across From The Station.,2018/10/27,2018/11/1 обнГ 01:55:54
-37.7118,144.97584,3/94 McBryde Street,Fawkner,3060,melbourne___northern_region,2,2,1,townhouse,"$440,000 ",129411722,Love the Light and Location,2018/10/27,2018/11/6 ионГ 01:29:19
-37.65241,145.09251,3/74 Thomas Street,South Morang,3752,melbourne___northern_region,3,1,1,house,"$435,000 ",129476586,Neat and Complete,2018/10/27,2018/11/1 обнГ 01:56:00
-37.7459,144.97156,1/58 Harding Street,Coburg,3058,melbourne___northern_region,2,1,1,unit,"$431,000 ",129482278,Single Level Villa In Boutique Allotment,2018/10/27,2018/11/2 обнГ 01:55:33
-37.8184,145.19589,1/2-4 Creek Road,Mitcham,3132,eastern_melbourne,2,1,1,unit,"$425,000 ",129514078,Sold,2018/10/27,2018/11/5 ионГ 02:00:12
-37.7528,144.9367,7/524 Moreland Road,Brunswick West,3055,melbourne___northern_region,2,1,1,unit,"$416,000 ",129408622,Easy Living Villa - Start Your Dream Here,2018/10/27,2018/10/28 ионГ 02:00:13
-37.88588,145.05561,4/48 Rosstown Road,Carnegie,3163,bayside,1,1,1,apartment,"$415,000 ",129469570,Over 60sqm in a Boutique Building of 4!,2018/10/27,2018/11/1 обнГ 01:55:41
-37.86135,144.97399,19/12 Fitzroy Street,St Kilda,3182,inner_east_melbourne,1,1,1,apartment,"$411,500 ",129465358,"Palm Trees, Sea Breeze",2018/10/27,2018/11/1 обнГ 01:55:31
-37.67469,144.93812,1/40 Pyalong Crescent,Dallas,3047,melbourne___northern_region,3,2,2,townhouse,"$402,500 ",129484834,Street frontage Townhouse,2018/10/27,2018/11/3 ионГ 02:00:18
